accuracy,delay,server_id,service_id,client_id,added_time,start_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:00.466778,1714251180.9856808,0.26064599553744,1.0,0.63032299776872,0.5156810283660889,ResNet,dumbbell,0.23458139598369598,1714251181.011459
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:00.466778,1714251181.506428,0.26064599553744,1.0,0.63032299776872,1.6997911930084229,ResNet,dumbbell,0.23458139598369598,1714251182.220758
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:00.466778,1714251181.506428,0.26064599553744,1.0,0.63032299776872,2.303658962249756,ResNet,dumbbell,0.23458139598369598,1714251182.84964
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:00.466778,1714251181.506428,0.26064599553744,1.0,0.63032299776872,2.5157558917999268,ResNet,dumbbell,0.23458139598369598,1714251183.087232
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:00.466778,1714251181.506428,0.26064599553744,1.0,0.63032299776872,2.8577990531921387,ResNet,dumbbell,0.23458139598369598,1714251183.456646
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:00.466778,1714251181.506428,0.26064599553744,1.0,0.63032299776872,3.317739963531494,ResNet,dumbbell,0.23458139598369598,1714251183.942307
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:00.466778,1714251181.506428,0.26064599553744,1.0,0.63032299776872,3.457556962966919,ResNet,dumbbell,0.23458139598369598,1714251184.110703
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:00.466778,1714251181.506428,0.26064599553744,1.0,0.63032299776872,3.68194317817688,ResNet,dumbbell,0.23458139598369598,1714251184.35873
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:00.466778,1714251181.506428,0.26064599553744,1.0,0.63032299776872,3.8435750007629395,ResNet,dumbbell,0.23458139598369598,1714251184.548262
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:00.466778,1714251181.506428,0.26064599553744,1.0,0.63032299776872,3.9531781673431396,ResNet,dumbbell,0.23458139598369598,1714251184.6829069
