accuracy,delay,server_id,service_id,client_id,added_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:34:48.400397,0.13584633668263754,0.0003719764558984787,0.06810915656926801,26.883421897888184,MobileNet,wig,0.12226170301437378,2024-04-25 17:35:15.337
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:34:48.400397,0.13584633668263754,0.0003712667415643471,0.06810880171210094,26.934812307357788,MobileNet,wig,0.12226170301437378,2024-04-25 17:35:15.383
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:34:48.400397,0.13584633668263754,0.00034583354582195294,0.06809608511422975,28.915644884109497,MobileNet,wig,0.12226170301437378,2024-04-25 17:35:17.385
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:34:48.400397,0.13584633668263754,0.0003334795188647991,0.06808990810075118,29.986849069595337,MobileNet,wig,0.12226170301437378,2024-04-25 17:35:18.472
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:34:48.400397,0.13584633668263754,0.00030574274988614386,0.06807603971626185,32.70723509788513,MobileNet,wig,0.12226170301437378,2024-04-25 17:35:21.205
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:34:48.400397,0.13584633668263754,0.00028529433156828933,0.06806581550710292,35.051520109176636,MobileNet,wig,0.12226170301437378,2024-04-25 17:35:23.564
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:34:48.400397,0.13584633668263754,0.000264603330852042,0.06805547000674479,37.79241919517517,MobileNet,wig,0.12226170301437378,2024-04-25 17:35:26.320
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:34:48.400397,0.13584633668263754,0.0002540119733679816,0.06805017432800275,39.36822295188904,MobileNet,wig,0.12226170301437378,2024-04-25 17:35:27.911
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:34:48.400397,0.13584633668263754,0.00024115046537401602,0.06804374357400578,41.467885971069336,MobileNet,wig,0.12226170301437378,2024-04-25 17:35:30.026
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:34:48.400397,0.13584633668263754,0.0002373137845608415,0.0680418252335992,42.13830232620239,MobileNet,wig,0.12226170301437378,2024-04-25 17:35:30.711
