accuracy,delay,server_id,service_id,client_id,added_time,start_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.0002570114728554678,0.06805167407774651,38.90876889228821,MobileNet,wig,0.12226170301437378,1714088632.790595
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00024591171792403264,0.06804612420028079,40.66499996185303,MobileNet,wig,0.12226170301437378,1714088634.555708
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00022167153059651375,0.06803400410661703,45.11179208755493,MobileNet,wig,0.12226170301437378,1714088639.017025
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00021125943889530423,0.06802879806076642,47.33516311645508,MobileNet,wig,0.12226170301437378,1714088641.2519639
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00019994112508631967,0.06802313890386193,50.01472306251526,MobileNet,wig,0.12226170301437378,1714088643.944578
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.0001869270020781799,0.06801663184235786,53.49681901931763,MobileNet,wig,0.12226170301437378,1714088647.440471
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00018122805061883057,0.06801378236662818,55.17909598350525,MobileNet,wig,0.12226170301437378,1714088649.135038
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00017341006455046337,0.068009873373594,57.66677975654602,MobileNet,wig,0.12226170301437378,1714088651.636234
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00016549936320310878,0.06800591802292033,60.42319321632385,MobileNet,wig,0.12226170301437378,1714088654.406231
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00016111317338610354,0.06800372492801182,62.06817102432251,MobileNet,wig,0.12226170301437378,1714088656.0645251
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00015935405753993967,0.06800284537008874,62.75334405899048,MobileNet,wig,0.12226170301437378,1714088656.7641542
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.0001573161762158985,0.06800182642942672,63.566253900527954,MobileNet,wig,0.12226170301437378,1714088657.589895
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00015462301280605277,0.0680004798477218,64.67342615127563,MobileNet,wig,0.12226170301437378,1714088658.711355
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T19:43:13.845816,1714088594.934299,0.13584633668263754,0.00015323016332614476,0.06799978342298184,65.26130223274231,MobileNet,wig,0.12226170301437378,1714088659.312235
