accuracy,delay,server_id,service_id,client_id,added_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:33:01.771769,0.13584633668263754,0.002198303759974788,0.06902232022130617,4.548961877822876,MobileNet,wig,0.12226170301437378,2024-04-25 17:33:06.368
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:33:01.771769,0.13584633668263754,0.001580691306729948,0.06871351399468374,6.326345920562744,MobileNet,wig,0.12226170301437378,2024-04-25 17:33:08.164
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:33:01.771769,0.13584633668263754,0.001282418741622574,0.06856437771213006,7.797765016555786,MobileNet,wig,0.12226170301437378,2024-04-25 17:33:09.660
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:33:01.771769,0.13584633668263754,0.0010311968020366357,0.06843876674233709,9.69746994972229,MobileNet,wig,0.12226170301437378,2024-04-25 17:33:11.585
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:33:01.771769,0.13584633668263754,0.0009209516891333096,0.06838364418588543,10.858332872390747,MobileNet,wig,0.12226170301437378,2024-04-25 17:33:12.772
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:33:01.771769,0.13584633668263754,0.0008480490210404233,0.06834719285183899,11.791771173477173,MobileNet,wig,0.12226170301437378,2024-04-25 17:33:13.731
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:33:01.771769,0.13584633668263754,0.0008025603531774992,0.06832444851790752,12.460122108459473,MobileNet,wig,0.12226170301437378,2024-04-25 17:33:14.427
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:33:01.771769,0.13584633668263754,0.000771770852412301,0.06830905376752493,12.957213878631592,MobileNet,wig,0.12226170301437378,2024-04-25 17:33:14.949
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:33:01.771769,0.13584633668263754,0.0007539486321012446,0.06830014265736939,13.263503074645996,MobileNet,wig,0.12226170301437378,2024-04-25 17:33:15.282
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:33:01.771769,0.13584633668263754,0.0007436055400731698,0.06829497111135535,13.44799017906189,MobileNet,wig,0.12226170301437378,2024-04-25 17:33:15.492
