accuracy,delay,server_id,service_id,client_id,added_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,9.600063208423988e-05,0.06797116865736089,104.16598081588745,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:00.354
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,9.597294734722462e-05,0.06797115481499238,104.1960289478302,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:00.383
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,9.52260549462554e-05,0.0679707813687919,105.01327610015869,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:01.215
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,9.382946564683682e-05,0.06797008307414219,106.57632899284363,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:02.784
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,9.24678176895372e-05,0.06796940225016354,108.14573383331299,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:04.365
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,9.181277243312261e-05,0.06796907472753533,108.91730785369873,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:05.145
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,9.024660436151872e-05,0.06796829164349953,110.80749320983887,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:07.047
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.970934100707683e-05,0.06796802301182231,111.47111201286316,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:07.718
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.855708957616972e-05,0.06796744688610686,112.92150688171387,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:09.179
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.787541265792876e-05,0.06796710604764773,113.79747414588928,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:10.064
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.751079297185872e-05,0.0679669237378047,114.27161908149719,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:10.548
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.694579017137889e-05,0.06796664123640446,115.01419425010681,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:11.301
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.660261006097135e-05,0.06796646964634925,115.46996092796326,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:11.767
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.64462027952693e-05,0.0679663914427164,115.6788809299469,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:11.986
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.615230872736557e-05,0.06796624449568245,116.07349991798401,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:12.391
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.60110366760119e-05,0.06796617385965678,116.26414918899536,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:12.591
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.589149700383476e-05,0.06796611408982069,116.42596006393433,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:12.763
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.577796306983566e-05,0.06796605732285368,116.58005905151367,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:12.927
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.559187173850166e-05,0.06796596427718803,116.83352398872375,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:13.191
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.554138902384146e-05,0.06796593903583069,116.90247392654419,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:13.271
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.551302603455592e-05,0.06796592485433604,116.94124817848206,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:13.319
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.548867829058981e-05,0.06796591268046406,116.97455382347107,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:13.362
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.536829574239348e-05,0.06796585248918997,117.13950610160828,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:13.538
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.53057391343426e-05,0.06796582121088594,117.22540712356567,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:13.633
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.519607080150526e-05,0.06796576637671953,117.376305103302,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:13.794
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.512844607432067e-05,0.06796573256435594,117.46954703330994,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:13.898
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.502853082264376e-05,0.0679656826067301,117.60758304595947,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.046
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.499699514640729e-05,0.06796566683889198,117.65121793746948,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.099
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.493379114256159e-05,0.06796563523689005,117.73876881599426,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.197
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.487662604386813e-05,0.0679656066543407,117.81806683540344,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.286
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.483037663290154e-05,0.06796558352963522,117.88230109214783,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.360
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.479745883549063e-05,0.06796556707073652,117.92806220054626,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.415
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.47557740844079e-05,0.06796554622836097,117.98606181144714,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.483
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.471156215220273e-05,0.06796552412239487,118.04764008522034,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.555
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.467274193094754e-05,0.06796550471228424,118.10176181793213,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.619
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.464110181989536e-05,0.06796548889222871,118.14591002464294,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.673
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.463454577482879e-05,0.06796548561420619,118.15506196022034,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.692
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.460527424052461e-05,0.06796547097843904,118.19594097137451,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.743
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.458251705138299e-05,0.06796545959984446,118.22774195671082,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.786
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.455415369862947e-05,0.06796544541816808,118.26740097999573,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.835
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.455405210751434e-05,0.06796544536737253,118.26754307746887,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.844
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.454226527517416e-05,0.06796543947395636,118.28403186798096,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.871
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.450029370688959e-05,0.06796541848817221,118.34278392791748,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.941
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.448942540803512e-05,0.06796541305402279,118.35800695419312,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.965
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.447307205834176e-05,0.06796540487734794,118.38092017173767,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:14.998
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.445743947659063e-05,0.06796539706105707,118.40283179283142,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:15.030
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.445150512198907e-05,0.06796539409387976,118.41115188598633,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:15.058
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.444253757638503e-05,0.06796538961010697,118.42372679710388,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:15.060
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.44239016210378e-05,0.06796538029212928,118.4498679637909,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:15.106
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.441748163113942e-05,0.06796537708213433,118.45887613296509,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:15.124
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.440566235056169e-05,0.06796537117249406,118.4754638671875,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:15.152
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.440340959828026e-05,0.06796537004611791,118.47862601280212,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:15.165
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.439237738384069e-05,0.06796536453001069,118.49411416053772,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:15.189
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.4385568644618e-05,0.06796536112564108,118.50367498397827,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:15.208
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:50:16.137223,0.13584633668263754,8.438967691601048e-05,0.06796536317977678,118.49790596961975,MobileNet,wig,0.12226170301437378,2024-04-25 17:52:15.212
