accuracy,delay,server_id,service_id,client_id,added_time,start_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:57:27.718067,2024-04-25 18:57:28.803,0.13584633668263754,0.0003384316482533468,0.06809238416544544,29.54806399345398,MobileNet,wig,0.12226170301437378,2024-04-25 18:57:57.316
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:57:27.718067,2024-04-25 18:57:28.803,0.13584633668263754,0.0003349117627761154,0.06809062422270683,29.85861086845398,MobileNet,wig,0.12226170301437378,2024-04-25 18:57:57.615
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:57:27.718067,2024-04-25 18:57:28.803,0.13584633668263754,0.00032796214480829687,0.06808714941372292,30.491323947906494,MobileNet,wig,0.12226170301437378,2024-04-25 18:57:58.273
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:57:27.718067,2024-04-25 18:57:28.803,0.13584633668263754,0.00028765037000822103,0.06806699352632288,34.7644259929657,MobileNet,wig,0.12226170301437378,2024-04-25 18:58:02.560
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:57:27.718067,2024-04-25 18:57:28.803,0.13584633668263754,0.000272303161222249,0.0680593199219299,36.723774909973145,MobileNet,wig,0.12226170301437378,2024-04-25 18:58:04.534
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:57:27.718067,2024-04-25 18:57:28.803,0.13584633668263754,0.0002510998742316685,0.0680487182784346,39.824790954589844,MobileNet,wig,0.12226170301437378,2024-04-25 18:58:07.650
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:57:27.718067,2024-04-25 18:57:28.803,0.13584633668263754,0.00023387369035068173,0.06804010518649412,42.75812292098999,MobileNet,wig,0.12226170301437378,2024-04-25 18:58:10.598
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:57:27.718067,2024-04-25 18:57:28.803,0.13584633668263754,0.00022326193968774723,0.06803479931116264,44.79043769836426,MobileNet,wig,0.12226170301437378,2024-04-25 18:58:12.645
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:57:27.718067,2024-04-25 18:57:28.803,0.13584633668263754,0.00021458222638238045,0.06803045945450996,46.602182149887085,MobileNet,wig,0.12226170301437378,2024-04-25 18:58:14.473
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:57:27.718067,2024-04-25 18:57:28.803,0.13584633668263754,0.00020646025294677022,0.06802639846779215,48.43547296524048,MobileNet,wig,0.12226170301437378,2024-04-25 18:58:16.321
