accuracy,delay,server_id,service_id,client_id,added_time,start_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.2936902,0.26064599553744,1.0,0.63032299776872,0.3719320297241211,ResNet,dumbbell,0.23458139598369598,1714251169.3260338
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.3443131,0.26064599553744,1.0,0.63032299776872,0.35083699226379395,ResNet,dumbbell,0.23458139598369598,1714251169.345747
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.3956952,0.26064599553744,1.0,0.63032299776872,0.36036229133605957,ResNet,dumbbell,0.23458139598369598,1714251169.402281
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.44666,0.26064599553744,1.0,0.63032299776872,0.3738129138946533,ResNet,dumbbell,0.23458139598369598,1714251169.466209
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.600251,0.26064599553744,1.0,0.63032299776872,0.4882621765136719,ResNet,dumbbell,0.23458139598369598,1714251169.632753
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.753128,0.26064599553744,1.0,0.63032299776872,0.5731921195983887,ResNet,dumbbell,0.23458139598369598,1714251169.7687051
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.8849568,0.26064599553744,1.0,0.63032299776872,0.6732430458068848,ResNet,dumbbell,0.23458139598369598,1714251169.919574
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.7733938694000244,ResNet,dumbbell,0.23458139598369598,1714251170.071956
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.7985837459564209,ResNet,dumbbell,0.23458139598369598,1714251170.1472158
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.8080408573150635,ResNet,dumbbell,0.23458139598369598,1714251170.208189
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.8055968284606934,ResNet,dumbbell,0.23458139598369598,1714251170.255987
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.8149940967559814,ResNet,dumbbell,0.23458139598369598,1714251170.317417
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.7859859466552734,ResNet,dumbbell,0.23458139598369598,1714251170.3392751
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.7707347869873047,ResNet,dumbbell,0.23458139598369598,1714251170.374466
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.7454569339752197,ResNet,dumbbell,0.23458139598369598,1714251170.401372
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.701387882232666,ResNet,dumbbell,0.23458139598369598,1714251170.40861
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.6722102165222168,ResNet,dumbbell,0.23458139598369598,1714251170.4284658
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.5950531959533691,ResNet,dumbbell,0.23458139598369598,1714251170.440392
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.5699748992919922,ResNet,dumbbell,0.23458139598369598,1714251170.459306
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:52:48.920771,1714251169.935711,0.26064599553744,1.0,0.63032299776872,0.5185580253601074,ResNet,dumbbell,0.23458139598369598,1714251170.459578
