accuracy,delay,server_id,service_id,client_id,added_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.06232712682963073,0.09908673175613414,0.16044378280639648,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:20.985
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.07499403702942149,0.10542018685602952,0.13334393501281738,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:20.991
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.07384585047739273,0.10484609358001513,0.13541722297668457,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.032
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.06979049393911661,0.10281841531087707,0.14328598976135254,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.081
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.063316843565594,0.09958159012411577,0.15793585777282715,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.137
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.06264680754455458,0.09924657211359605,0.15962505340576172,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.179
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.064149469359913,0.09999790302127527,0.15588593482971191,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.217
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.06104748375678257,0.09844691021971005,0.16380691528320312,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.265
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.060532340024505596,0.09818933835357158,0.16520094871520996,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.307
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.06257222734419988,0.09920928201341872,0.15981531143188477,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.343
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.06608418899905623,0.10096526284084689,0.1513221263885498,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.376
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.06972621891514931,0.10278627779889343,0.1434180736541748,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.408
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.07293414319026363,0.10439023993645058,0.13710999488830566,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.443
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.07623567731053336,0.10604100699658545,0.13117218017578125,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.477
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.07935506452571096,0.10760070060417426,0.12601590156555176,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.513
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.07822625406582913,0.10703629537423334,0.12783432006835938,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.556
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.08108633115778403,0.1084663339202108,0.12332534790039062,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.594
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.08307115199889088,0.10945874434076422,0.12037873268127441,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.632
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.08415588376334529,0.11000111022299142,0.11882710456848145,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.670
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.0847882267324331,0.11031728170753533,0.11794090270996094,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.710
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.08430778755334181,0.11007706211798968,0.11861300468444824,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.755
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.0884993754430978,0.11217285606286767,0.11299514770507812,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.787
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.09380166656975575,0.11482400162619665,0.10660791397094727,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.821
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.10268202460370891,0.11926418064317323,0.09738802909851074,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.856
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:25:20.797450,0.13584633668263754,0.11809119448159358,0.12696876558211556,0.08468031883239746,MobileNet,wig,0.12226170301437378,2024-04-25 17:25:21.881
