accuracy,delay,server_id,service_id,client_id,added_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00018193870520667537,0.0680141376939221,54.963565826416016,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:07.393
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00017870658244359544,0.06801252163254057,55.95764780044556,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:08.394
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.000164587942903817,0.06800546231277067,60.7577919960022,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:13.210
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.000158633279028255,0.0680024849808329,63.038475036621094,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:15.500
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.0001508235114812747,0.0679985800970594,66.30265998840332,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:18.775
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00014767463564382415,0.06799700565914069,67.71643590927124,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:20.200
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00013833391996758275,0.06799233530130257,72.28885006904602,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:24.786
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.0001333389445652903,0.06798983781360142,74.99684381484985,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:27.505
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00013008751274491513,0.06798821209769122,76.87132906913757,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:29.391
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00012575787464279436,0.06798604727864017,79.51788330078125,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:32.049
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00011996391916175679,0.06798315030089964,83.35839700698853,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:35.903
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00011746776452136896,0.06798190222357946,85.1297378540039,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:37.688
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.0001158026817835733,0.06798106968221056,86.3537859916687,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:38.922
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00011461808404327813,0.06798047738334041,87.24626731872559,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:39.826
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00011401168203413631,0.06798017418233585,87.71031022071838,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:40.303
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00011342795665481725,0.06797988231964618,88.16168689727783,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:40.766
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00011303815426870289,0.06797968741845312,88.46570491790771,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:41.083
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00011250371350684558,0.0679794201980722,88.88595485687256,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:41.515
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00011226602427675046,0.06797930135345714,89.07414388656616,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:41.716
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.000112089321092228,0.06797921300186488,89.21456480026245,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:41.869
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.00011188292791573326,0.06797910980527663,89.37914109230042,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:42.046
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.0001117211756212348,0.06797902892912938,89.5085461139679,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:42.188
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:37:12.388978,0.13584633668263754,0.0001114781131871981,0.06797890739791237,89.70370697975159,MobileNet,wig,0.12226170301437378,2024-04-25 17:38:42.395
