accuracy,delay,server_id,service_id,client_id,added_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,0.00010376706085222648,0.06797505187174488,96.36969494819641,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:29.269
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,0.00010346824317487247,0.0679749024629062,96.6480119228363,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:29.547
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,0.00010320926520917416,0.06797477297392336,96.89052605628967,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:29.797
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,0.00010045496766621536,0.06797339582515188,99.5470929145813,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:32.477
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,9.983164211612652e-05,0.06797308416237684,100.1686418056488,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:33.092
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,9.929024668478828e-05,0.06797281346466116,100.71482682228088,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:33.652
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,9.84199311436112e-05,0.06797237830689058,101.60543584823608,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:34.549
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,9.724740985493317e-05,0.06797179204624623,102.83050227165222,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:35.783
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,9.707548658598606e-05,0.06797170608461177,103.01261782646179,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:35.972
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,9.49669717536122e-05,0.06797065182719558,105.2997670173645,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:38.267
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,9.373533577964082e-05,0.06797003600920859,106.68335390090942,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:39.657
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,9.206832417998915e-05,0.06796920250340877,108.61498880386353,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:41.597
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,9.092443662129928e-05,0.06796863055962941,109.98143482208252,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:42.972
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.990305021040805e-05,0.06796811986642398,111.23093128204346,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:44.229
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.958933586704541e-05,0.0679679630092523,111.62042784690857,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:44.626
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.908490735741318e-05,0.06796771079499747,112.25246000289917,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:45.266
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.865263633313246e-05,0.06796749465948533,112.79980397224426,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:45.822
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.826201614351413e-05,0.06796729934939053,113.29902076721191,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:46.328
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.806934204203345e-05,0.06796720301233979,113.54689121246338,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:46.584
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.778788212460655e-05,0.06796706228238107,113.91093802452087,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:46.956
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.765258136814931e-05,0.06796699463200284,114.08677124977112,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:47.139
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.749938458637111e-05,0.06796691803361196,114.28651809692383,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:47.347
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.731981924941647e-05,0.06796682825094348,114.5215380191803,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:47.590
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.719466771531063e-05,0.06796676567517643,114.68591213226318,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:47.762
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.704663232220986e-05,0.06796669165747987,114.88095211982727,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:47.965
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.685214196574233e-05,0.06796659441230164,115.13820815086365,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:48.230
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.670330894161258e-05,0.06796651999578958,115.3358519077301,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:48.436
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.658700292898017e-05,0.06796646184278327,115.49077415466309,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:48.598
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.646301042018563e-05,0.06796639984652886,115.65639400482178,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:48.772
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.63516466157091e-05,0.06796634416462663,115.80555081367493,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:48.929
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.625015926025414e-05,0.0679662934209489,115.94181489944458,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.073
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.619919062935808e-05,0.06796626793663345,116.01037001609802,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.150
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.611068195759994e-05,0.06796622368229757,116.12961101531982,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.277
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.604885215765973e-05,0.0679661927673976,116.21305513381958,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.369
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.60348707574832e-05,0.06796618577669751,116.23194074630737,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.395
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.595471587405068e-05,0.0679661456992558,116.34032988548279,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.511
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.589241779635219e-05,0.06796611455021695,116.42471194267273,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.603
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.586043802484734e-05,0.0679660985603312,116.4680757522583,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.654
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.582790195046857e-05,0.067966082292294,116.51222705841064,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.706
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.577281219864873e-05,0.0679660547474181,116.58705997467041,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.789
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.574311729586136e-05,0.0679660398999667,116.627436876297,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.836
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.570298972417372e-05,0.06796601983618086,116.68204379081726,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.899
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:56:52.852485,0.13584633668263754,8.568205119321484e-05,0.06796600936691538,116.71055793762207,MobileNet,wig,0.12226170301437378,2024-04-25 17:58:49.936
