accuracy,delay,server_id,service_id,client_id,added_time,start_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.137,0.13584633668263754,0.06248562741063966,0.0991659820466386,0.16003680229187012,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:50.150
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.163,0.13584633668263754,0.05960569865349771,0.09772601766806763,0.167769193649292,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:50.183
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.241,0.13584633668263754,0.04566685212263612,0.09075659440263684,0.2189772129058838,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:50.258
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.345,0.13584633668263754,0.03441771078909643,0.08513202373586698,0.29054808616638184,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:50.355
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.474,0.13584633668263754,0.024715046271062097,0.08028069147684982,0.40461182594299316,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:50.494
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.006258996842375441,0.07105266676250649,1.5977001190185547,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:51.712
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0032708618525211807,0.06955859926757936,3.057298183441162,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:53.198
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.002466573123240915,0.06915645490293923,4.054207801818848,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:54.220
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0020492177236179896,0.06894777720312777,4.879910945892334,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:55.073
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0017016387451530748,0.06877398771389531,5.876688003540039,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:56.096
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0015610962806134046,0.06870371648162547,6.405754804611206,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:56.652
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0014759498143056115,0.06866114324847157,6.775298118591309,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:57.046
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.001390322663407921,0.06861832967302273,7.192574977874756,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:57.490
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0013370155016890631,0.06859167609216331,7.479344844818115,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:57.803
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0012956818708166587,0.0685710092767271,7.717943906784058,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:58.066
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0012554927944456763,0.06855091473854161,7.9649999141693115,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:58.339
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0012394531848520483,0.0685428949337448,8.068073987960815,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:58.468
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0012245895644969742,0.06853546312356726,8.166001319885254,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:58.591
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.0012168079418320927,0.06853157231223482,8.218223810195923,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:58.670
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.001205736798397711,0.06852603674051763,8.293684005737305,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:58.771
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:49.947733,2024-04-25 18:55:50.997,0.13584633668263754,0.001194938625089995,0.06852063765386376,8.368630647659302,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:58.872
