accuracy,delay,server_id,service_id,client_id,added_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00022173124991762996,0.06803403396627758,45.09964203834534,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:34.217
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00021236194119985318,0.0680293493119187,47.08941698074341,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:36.219
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.0002078754626591288,0.06802710607264834,48.10572576522827,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:37.251
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.0001958541905768864,0.06802109543660721,51.0583918094635,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:40.213
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.0001839754609436672,0.06801515607179061,54.3550751209259,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:43.522
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.0001778782116972962,0.06801210744716742,56.2182400226593,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:45.397
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00016916086446422843,0.06800774877355088,59.11532807350159,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:48.307
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00016088388061354195,0.06800361028162555,62.156630992889404,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:51.362
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.0001559390281249412,0.06800113785538124,64.12762808799744,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:53.347
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00015357902142812887,0.06799995785203283,65.11305975914001,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:54.346
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00014884129840702596,0.06799758899052229,67.1856541633606,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:56.433
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00014712048862237386,0.06799672858562995,67.97149801254272,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:57.231
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00014546868378147355,0.06799590268320951,68.7433180809021,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:58.018
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00014427249705635268,0.06799530458984694,69.31328010559082,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:58.600
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00014317705488891964,0.06799475686876323,69.84359335899353,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:59.144
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00014232827298207566,0.06799433247780981,70.26010918617249,MobileNet,wig,0.12226170301437378,2024-04-25 17:36:59.574
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:35:49.083081,0.13584633668263754,0.00014135824834652665,0.06799384746549203,70.74224615097046,MobileNet,wig,0.12226170301437378,2024-04-25 17:37:00.070
