EDGE-1,imagenet_image_classification,raspi-1,tabby,0.15778660774230957,0.08055564016103745,0.2090521580327501,0.09488296838755883,0.32322134767794136,0.849,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.022383451461791992,0.7086161375045776,0.9173239914632377,0.8346479829264755,1.0,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.022762060165405273,0.6061848402023315,0.8565793177660774,0.7131586355321547,1.0,0.85,0.052,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,patas,0.021404743194580078,0.5326474905014038,0.8129538722099905,0.625907744419981,1.0,0.851,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.02026510238647461,0.1493855118751526,0.5879773332598072,0.17595466651961436,1.0,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.0207517147064209,0.7628539800643921,0.9492661837835054,0.8985323675670107,1.0,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.021326780319213867,0.5416020154953003,0.8178415583892608,0.6356831167785215,1.0,0.852,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.02058863639831543,0.8915905356407166,1.0,1.0,1.0,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,squirrel monkey,0.019385099411010742,0.24624022841453552,0.6448471931850209,0.2896943863700418,1.0,0.85,0.047,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.02075791358947754,0.45194143056869507,0.7661610309591844,0.5323220619183687,1.0,0.849,0.052,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.021267414093017578,0.5259341597557068,0.8086468073683726,0.617293614736745,1.0,0.852,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Cardigan,0.021392107009887695,0.20030242204666138,0.617824954145095,0.23564990829018986,1.0,0.85,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.02108597755432129,0.6690645813941956,0.8940309666632482,0.7880619333264965,1.0,0.849,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.02050328254699707,0.47462132573127747,0.7791890151360455,0.5583780302720911,1.0,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.021491527557373047,0.9528759121894836,1.0,1.0,1.0,0.848,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.020129680633544922,0.4301961362361908,0.753056550727171,0.5061131014543421,1.0,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.021514415740966797,0.5612651705741882,0.8297680203138591,0.6595360406277183,1.0,0.851,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.020493507385253906,0.25608253479003906,0.6506367851706112,0.30127357034122243,1.0,0.85,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,skunk,0.020227432250976562,0.2569279074668884,0.6509564673718499,0.3019129347436997,1.0,0.851,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.02024984359741211,0.5369095206260681,0.8154580027180189,0.6309160054360378,1.0,0.851,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Chihuahua,0.021474838256835938,0.5740048289299011,0.8376498993705301,0.6752997987410602,1.0,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.02077031135559082,0.8610656261444092,1.0,1.0,1.0,0.849,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.020848512649536133,0.9848653078079224,1.0,1.0,1.0,0.851,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,lynx,0.020345449447631836,0.29311540722846985,0.6726239147399704,0.3452478294799409,1.0,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Chihuahua,0.020312070846557617,0.13223466277122498,0.5777850957477794,0.15557019149555879,1.0,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.021497726440429688,0.28472909331321716,0.6674877019489512,0.33497540389790254,1.0,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Walker hound,0.020646095275878906,0.08188501745462418,0.5481676573262495,0.09633531465249903,1.0,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.02213597297668457,0.32737603783607483,0.6925741399035734,0.3851482798071469,1.0,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Siberian husky,0.020894289016723633,0.4812161922454834,0.7834017622175992,0.5668035244351983,1.0,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tub,0.021383047103881836,0.2295597642660141,0.6348764772420764,0.2697529544841529,1.0,0.851,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Chihuahua,0.021360397338867188,0.49079689383506775,0.7887040551970987,0.5774081103941974,1.0,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Pembroke,0.020860671997070312,0.5988649725914001,0.8522735132890589,0.7045470265781179,1.0,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.02053666114807129,0.840899646282196,0.994646850754233,0.989293701508466,1.0,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.02104496955871582,0.4979580342769623,0.7925722880593198,0.5851445761186396,1.0,0.851,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.02090764045715332,0.6642951369285583,0.8916834533776877,0.7833669067553755,1.0,0.848,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Maltese dog,0.020524978637695312,0.19987645745277405,0.61743622647049,0.23487245294098008,1.0,0.851,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tiger cat,0.02095508575439453,0.6133800148963928,0.8603877878357185,0.7207755756714369,1.0,0.851,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.0216064453125,0.8856368660926819,1.0,1.0,1.0,0.852,0.053,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.021296024322509766,0.8232439160346985,0.9842611270792344,0.9685222541584688,1.0,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
