2024-04-25 20:12:07,11.2,63.1,7.6425628662109375,226.70854949951172,16.47461907810532,50W
2024-04-25 20:12:08,2.8,63.1,7.63897705078125,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:09,3.4,62.9,7.606781005859375,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:10,4.6,63.1,7.6352996826171875,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:11,3.5,63.1,7.6336822509765625,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:12,4.8,63.2,7.660980224609375,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:13,3.8,63.2,7.653839111328125,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:14,4.7,63.0,7.6292266845703125,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:15,4.0,63.0,7.6288299560546875,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:16,3.4,63.0,7.6291961669921875,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:17,4.8,62.9,7.6074371337890625,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:18,4.3,63.2,7.659210205078125,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:19,5.5,63.2,7.6598663330078125,226.70855331420898,16.47461935531447,50W
2024-04-25 20:12:20,5.8,63.2,7.661224365234375,226.7086524963379,16.474626562752377,50W
2024-04-25 20:12:21,4.5,63.0,7.6254425048828125,226.7086524963379,16.474626562752377,50W
2024-04-25 20:12:22,5.7,62.9,7.6172332763671875,226.70866775512695,16.47462767158898,50W
2024-04-25 20:12:23,4.9,63.0,7.6238250732421875,226.70885467529297,16.474641254837337,50W
2024-04-25 20:12:24,5.3,63.0,7.62353515625,226.70906829833984,16.474656778549747,50W
2024-04-25 20:12:25,7.4,63.3,7.682037353515625,226.70525360107422,16.47437956939955,50W
2024-04-25 20:12:26,5.2,63.3,7.6709442138671875,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:27,5.9,63.2,7.650726318359375,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:28,4.9,63.3,7.6701812744140625,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:29,4.4,63.2,7.661834716796875,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:30,5.0,63.1,7.64044189453125,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:31,4.9,63.4,7.690704345703125,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:32,4.8,63.5,7.70794677734375,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:33,4.8,63.5,7.7030487060546875,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:34,4.4,63.4,7.6849822998046875,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:35,4.0,63.2,7.65557861328125,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:36,3.9,63.2,7.6565093994140625,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:37,3.8,63.1,7.64208984375,226.70539474487305,16.474389826138108,50W
2024-04-25 20:12:38,5.0,63.1,7.644378662109375,226.70539474487305,16.474389826138108,50W
