EDGE-1,imagenet_image_classification,raspi-1,Pembroke,0.06130504608154297,0.14139486849308014,0.5073800630165917,0.16654283685875165,0.8482172891744317,0.849,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.04945802688598633,0.7029197216033936,0.9134821891784668,0.8269643783569336,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.046631813049316406,0.3041399121284485,0.6786956005455044,0.3573912010910088,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.0451807975769043,0.5221356153488159,0.8078629807481226,0.6157259614962453,1.0,0.848,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.048864126205444336,0.5343244075775146,0.8150497686188176,0.6300995372376352,1.0,0.848,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.04526519775390625,0.2992648184299469,0.6762454761071537,0.3524909522143073,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.04728889465332031,0.5352621078491211,0.8144900751169925,0.6289801502339849,1.0,0.851,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.07721710205078125,0.5366951823234558,0.6394655224893899,0.6314060968511245,0.6475249481276554,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.04856705665588379,0.2970395088195801,0.6749349286334394,0.3498698572668788,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.04828310012817383,0.24984505772590637,0.6466226864588652,0.2932453729177305,1.0,0.852,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.046363115310668945,0.8214364647865295,0.9849093652813043,0.9698187305626087,1.0,0.847,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Pekinese,0.047521114349365234,0.12559044361114502,0.5739637477097438,0.14792749541948766,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,lynx,0.050971031188964844,0.3288825750350952,0.6837076811556175,0.3864660106170332,0.9809493516942018,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.04723310470581055,0.5410822033882141,0.8186585414536007,0.6373170829072016,1.0,0.849,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.05619406700134277,0.4840552508831024,0.729625206945898,0.5694767657448264,0.8897736481469697,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siberian husky,0.0519871711730957,0.17854440212249756,0.5860376943261968,0.21029964914310667,0.961775739509287,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.049114227294921875,0.5444842576980591,0.820662107007102,0.6413242140142039,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.046714067459106445,0.8250101208686829,0.9853000710992252,0.9706001421984505,1.0,0.85,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,schipperke,0.08217859268188477,0.28150245547294617,0.45744195780718644,0.33079019444529517,0.5840937211690777,0.851,0.048,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.04944419860839844,0.5093141794204712,0.7995965761296889,0.5991931522593779,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,quilt,0.05486607551574707,0.1534816175699234,0.5369315159344025,0.18077929042393806,0.8930837414448669,0.849,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.04974198341369629,0.7004608511924744,0.9120357948191026,0.8240715896382051,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.0472409725189209,0.6230963468551636,0.8660965610194851,0.7321931220389701,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.05183839797973633,0.3035479784011841,0.6513905798166633,0.35753589917689527,0.9452452604564312,0.849,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.06546902656555176,0.6844452619552612,0.79163891332467,0.8042835040602365,0.7789943225891033,0.851,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.05156302452087402,0.5410329699516296,0.8030982409716592,0.636509376413682,0.9696871055296364,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.05190706253051758,0.25654336810112,0.6328938067473735,0.3025275567230189,0.9632600567717281,0.848,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.05130791664123535,0.7479191422462463,0.9266896951123361,0.8788709074573988,0.9745084827672734,0.851,0.05,28-02-2023 13:07:39
