EDGE-1,imagenet_image_classification,raspi-1,wig,0.06096482276916504,0.12226155400276184,0.49847871722366555,0.14400654181715175,0.8529508926301793,0.849,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.053672075271606445,0.6468319296836853,0.8462809365655407,0.7609787408043357,0.9315831323267457,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.04404902458190918,0.7328732013702393,0.9305953004525496,0.861190600905099,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.048341989517211914,0.41663455963134766,0.745657169593955,0.49131433918791,1.0,0.848,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.05927777290344238,0.9591012001037598,0.9217432399277639,1.0,0.8434864798555277,0.848,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.045891761779785156,0.39129090309143066,0.7304422279690405,0.46088445593808086,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.05066084861755371,0.660951554775238,0.8719463280569035,0.7766763275854737,0.9672163285283335,0.851,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.04469108581542969,0.6970428228378296,0.9100251899046057,0.8200503798092112,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.04798388481140137,0.23152069747447968,0.6363490562276087,0.2726981124552175,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,paper towel,0.048230886459350586,0.518470048904419,0.804266460624659,0.608532921249318,1.0,0.852,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.052245140075683594,0.9139323830604553,0.9689431392950367,1.0,0.9378862785900736,0.847,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Newfoundland,0.05235481262207031,0.2645494341850281,0.6333116294985792,0.3116012181213523,0.9550220408758061,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.05871391296386719,0.4321348965167999,0.6796917515034767,0.5077965881513513,0.8515869148556021,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.05007314682006836,0.7757524251937866,0.9461466495423443,0.9137248824426226,0.9785684166420661,0.849,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.0522458553314209,0.4366833567619324,0.7353794193051183,0.5137451256022734,0.9570137130079632,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.05415081977844238,0.2916521430015564,0.6334356850377985,0.34352431448946574,0.9233470555861311,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.05639195442199707,0.5487154722213745,0.7753461540848199,0.6463079767036214,0.9043843314660184,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.04488778114318848,0.40161287784576416,0.7362428693210378,0.4724857386420755,1.0,0.85,0.051,28-02-2023 13:07:39
