EDGE-1,imagenet_image_classification,raspi-1,red fox,0.028022050857543945,0.12074693292379379,0.5711112679174286,0.14222253583485725,1.0,0.849,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.016330957412719727,0.6667811870574951,0.8922242276808795,0.784448455361759,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.021352291107177734,0.6782238483428955,0.8984863973812547,0.7969727947625095,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.016809940338134766,0.5105186700820923,0.8010133667936865,0.602026733587373,1.0,0.848,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.015677928924560547,0.8023772835731506,0.9730998134275652,0.9461996268551305,1.0,0.848,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.017036914825439453,0.4770165979862213,0.780928502936526,0.5618570058730522,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.017600059509277344,0.5944601893424988,0.8492715566054634,0.6985431132109269,1.0,0.851,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.015954017639160156,0.6792920231819153,0.8995835430481856,0.799167086096371,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.014968156814575195,0.1928037703037262,0.6135475679056103,0.22709513581122048,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.015674829483032227,0.2857537269592285,0.6676958491544769,0.33539169830895366,1.0,0.852,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.01794719696044922,0.7264665961265564,0.9288468690239412,0.8576937380478824,1.0,0.847,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,toy poodle,0.020721912384033203,0.2510167956352234,0.6478308572645604,0.2956617145291206,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.019083023071289062,0.49680405855178833,0.7918942764699108,0.5837885529398218,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.017097949981689453,0.7033259272575378,0.9142084377252873,0.8284168754505746,1.0,0.849,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.01777195930480957,0.5722658634185791,0.8366269784815171,0.6732539569630343,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.015625,0.12772303819656372,0.5752196926952672,0.15043938539053442,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.016676902770996094,0.5100330114364624,0.8003727982546893,0.6007455965093785,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.0164182186126709,0.5077341198921204,0.7986671293483061,0.5973342586966122,1.0,0.85,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,skunk,0.015906810760498047,0.3688337802886963,0.7167060988770249,0.4334121977540497,1.0,0.851,0.048,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.016282081604003906,0.4622547924518585,0.7719145837952108,0.5438291675904218,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.017599821090698242,0.26716795563697815,0.6573427300571132,0.3146854601142263,1.0,0.849,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.017511844635009766,0.7949744462966919,0.9676320272333482,0.9352640544666964,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.017540693283081055,0.3932969868183136,0.7310793107040621,0.4621586214081241,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.018372058868408203,0.33183470368385315,0.6954267984003847,0.3908535968007693,1.0,0.849,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.01621699333190918,0.6454871296882629,0.8792521326017997,0.7585042652035993,1.0,0.851,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.01688408851623535,0.4172728359699249,0.7454546093940735,0.490909218788147,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,black-footed ferret,0.015806913375854492,0.43513935804367065,0.7565680177144285,0.5131360354288569,1.0,0.848,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.016849756240844727,0.768299400806427,0.9514097537053038,0.9028195074106076,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Siberian husky,0.0157778263092041,0.19958347082138062,0.6179571340551895,0.235914268110379,1.0,0.846,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,bucket,0.0174560546875,0.18398402631282806,0.6083533723868245,0.21670674477364907,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tiger cat,0.018166065216064453,0.4113272428512573,0.7419572016772102,0.4839144033544204,1.0,0.85,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,hamper,0.016119003295898438,0.28084468841552734,0.6650086300913791,0.33001726018275834,1.0,0.851,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.01675701141357422,0.49231797456741333,0.7889189991592802,0.5778379983185603,1.0,0.852,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.01772308349609375,0.37646859884262085,0.7214521169662476,0.4429042339324951,1.0,0.85,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.016228914260864258,0.2605839669704437,0.6532846864532023,0.3065693729064044,1.0,0.85,0.05,28-02-2023 13:07:39
