EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.036231040954589844,0.2409815639257431,0.6419208268113917,0.2838416536227834,1.0,0.849,0.052,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.025072097778320312,0.5042635202407837,0.7966256001416374,0.5932512002832749,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.025618791580200195,0.2610270082950592,0.6533648697385777,0.30672973947715537,1.0,0.851,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.02227497100830078,0.3550418019294739,0.7093406850999256,0.4186813701998513,1.0,0.848,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.02378082275390625,0.554442286491394,0.8269117255255861,0.6538234510511722,1.0,0.848,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.02283024787902832,0.2713984549045563,0.6598341901675833,0.3196683803351664,1.0,0.849,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.025990962982177734,0.40166303515434265,0.7359947327581332,0.47198946551626636,1.0,0.851,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.02404499053955078,0.36157354712486267,0.7126903218381545,0.425380643676309,1.0,0.85,0.05,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.02321314811706543,0.18953734636306763,0.6116238788946217,0.22324775778924338,1.0,0.849,0.051,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.024532318115234375,0.14690163731575012,0.586209881053844,0.17241976210768795,1.0,0.852,0.049,28-02-2023 13:07:39
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.022776126861572266,0.8251160383224487,0.9870814866130158,0.9741629732260316,1.0,0.847,0.049,28-02-2023 13:07:39
